File names of the ground truth images in PHISWID.,Corresponding file names (including directory info) for depth images in the large-scale RGB-D database.
2478room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_132956_depth_vi.png
2479room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133004_depth_vi.png
2480room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133009_depth_vi.png
2481room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133015_depth_vi.png
2482room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133020_depth_vi.png
2483room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133026_depth_vi.png
2484room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133034_depth_vi.png
2485room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133039_depth_vi.png
2486room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133044_depth_vi.png
2487room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133051_depth_vi.png
2488room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133055_depth_vi.png
2489room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133059_depth_vi.png
2490room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133110_depth_vi.png
2491room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133113_depth_vi.png
2492room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133116_depth_vi.png
2493room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133122_depth_vi.png
2494room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133124_depth_vi.png
2495room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133128_depth_vi.png
2496room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133134_depth_vi.png
2497room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133135_depth_vi.png
2498room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133138_depth_vi.png
2499room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133140_depth_vi.png
2500room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133141_depth_vi.png
2501room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133146_depth_vi.png
2502room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133150_depth_vi.png
2503room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133153_depth_vi.png
2504room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133156_depth_vi.png
2505room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133201_depth_vi.png
2506room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133207_depth_vi.png
2507room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133211_depth_vi.png
2508room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133224_depth_vi.png
2509room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133227_depth_vi.png
2510room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133231_depth_vi.png
2511room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133235_depth_vi.png
2512room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133238_depth_vi.png
2513room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133241_depth_vi.png
2514room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133243_depth_vi.png
2515room.png,train/HR/01.Warehouse/depth_vi/in_03_160215_133253_depth_vi.png
2516room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141028_depth_vi.png
2517room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141032_depth_vi.png
2518room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141043_depth_vi.png
2519room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141049_depth_vi.png
2520room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141110_depth_vi.png
2521room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141119_depth_vi.png
2522room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141125_depth_vi.png
2523room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141135_depth_vi.png
2524room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141142_depth_vi.png
2525room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141243_depth_vi.png
2526room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141309_depth_vi.png
2527room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141353_depth_vi.png
2528room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141431_depth_vi.png
2529room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141439_depth_vi.png
2530room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141608_depth_vi.png
2531room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141640_depth_vi.png
2532room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141641_depth_vi.png
2533room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141647_depth_vi.png
2534room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141716_depth_vi.png
2535room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141725_depth_vi.png
2536room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141729_depth_vi.png
2537room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141739_depth_vi.png
2538room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141742_depth_vi.png
2539room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141746_depth_vi.png
2540room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141813_depth_vi.png
2541room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141818_depth_vi.png
2542room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141842_depth_vi.png
2543room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141848_depth_vi.png
2544room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141902_depth_vi.png
2545room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141919_depth_vi.png
2546room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141922_depth_vi.png
2547room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141926_depth_vi.png
2548room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141929_depth_vi.png
2549room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_141954_depth_vi.png
2550room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142003_depth_vi.png
2551room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142103_depth_vi.png
2552room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142213_depth_vi.png
2553room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142218_depth_vi.png
2554room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142233_depth_vi.png
2555room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142312_depth_vi.png
2556room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142318_depth_vi.png
2557room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142336_depth_vi.png
2558room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142404_depth_vi.png
2559room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142411_depth_vi.png
2560room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142428_depth_vi.png
2561room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142437_depth_vi.png
2562room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142440_depth_vi.png
2563room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142447_depth_vi.png
2564room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142457_depth_vi.png
2565room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142501_depth_vi.png
2566room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142512_depth_vi.png
2567room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142514_depth_vi.png
2568room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142525_depth_vi.png
2569room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142545_depth_vi.png
2570room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142600_depth_vi.png
2571room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142622_depth_vi.png
2572room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142635_depth_vi.png
2573room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142639_depth_vi.png
2574room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142705_depth_vi.png
2575room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142735_depth_vi.png
2576room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142757_depth_vi.png
2577room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142808_depth_vi.png
2578room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142828_depth_vi.png
2579room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142841_depth_vi.png
2580room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142853_depth_vi.png
2581room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142859_depth_vi.png
2582room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142908_depth_vi.png
2583room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142918_depth_vi.png
2584room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142926_depth_vi.png
2585room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142933_depth_vi.png
2586room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142938_depth_vi.png
2587room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142941_depth_vi.png
2588room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_142954_depth_vi.png
2589room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143000_depth_vi.png
2590room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143003_depth_vi.png
2591room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143022_depth_vi.png
2592room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143029_depth_vi.png
2593room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143045_depth_vi.png
2594room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143054_depth_vi.png
2595room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143128_depth_vi.png
2596room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143206_depth_vi.png
2597room.png,train/HR/01.Warehouse/depth_vi/in_03_160220_143329_depth_vi.png
2598room.png,train/HR/02.Cafe/depth_vi/in_00_160315_165831_depth_vi.png
2599room.png,train/HR/02.Cafe/depth_vi/in_00_160315_170939_depth_vi.png
2600room.png,train/HR/02.Cafe/depth_vi/in_00_160315_170942_depth_vi.png
2601room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171013_depth_vi.png
2602room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171453_depth_vi.png
2603room.png,train/HR/02.Cafe/depth_vi/in_00_160315_171520_depth_vi.png
2604room.png,train/HR/02.Cafe/depth_vi/in_01_160322_134248_depth_vi.png
2605room.png,train/HR/02.Cafe/depth_vi/in_01_160322_134708_depth_vi.png
2606room.png,train/HR/02.Cafe/depth_vi/in_01_160322_140000_depth_vi.png
2607room.png,train/HR/02.Cafe/depth_vi/in_01_160322_140620_depth_vi.png
2608room.png,train/HR/02.Cafe/depth_vi/in_01_160322_141201_depth_vi.png
2609room.png,train/HR/02.Cafe/depth_vi/in_01_160322_141709_depth_vi.png
2610room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142418_depth_vi.png
2611room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142654_depth_vi.png
2612room.png,train/HR/02.Cafe/depth_vi/in_01_160322_142841_depth_vi.png
2613room.png,train/HR/02.Cafe/depth_vi/in_01_160322_143823_depth_vi.png
2614room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144032_depth_vi.png
2615room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144116_depth_vi.png
2616room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144253_depth_vi.png
2617room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144355_depth_vi.png
2618room.png,train/HR/02.Cafe/depth_vi/in_01_160322_144916_depth_vi.png
2619room.png,train/HR/02.Cafe/depth_vi/in_01_160322_145109_depth_vi.png
2620room.png,train/HR/02.Cafe/depth_vi/in_02_160315_140419_depth_vi.png
2621room.png,train/HR/02.Cafe/depth_vi/in_02_160315_150844_depth_vi.png
2622room.png,train/HR/02.Cafe/depth_vi/in_02_160315_150950_depth_vi.png
2623room.png,train/HR/02.Cafe/depth_vi/in_02_160315_151029_depth_vi.png
2624room.png,train/HR/02.Cafe/depth_vi/in_02_160315_151506_depth_vi.png
2625room.png,train/HR/02.Cafe/depth_vi/in_02_160315_152333_depth_vi.png
2626room.png,train/HR/02.Cafe/depth_vi/in_02_160315_153951_depth_vi.png
2627room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161118_depth_vi.png
2628room.png,train/HR/02.Cafe/depth_vi/in_02_160315_161129_depth_vi.png
2629room.png,train/HR/02.Cafe/depth_vi/in_02_160315_162238_depth_vi.png
2630room.png,train/HR/02.Cafe/depth_vi/in_02_160315_163015_depth_vi.png
2631room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173218_depth_vi.png
2632room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173402_depth_vi.png
2633room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173843_depth_vi.png
2634room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173851_depth_vi.png
2635room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173858_depth_vi.png
2636room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173909_depth_vi.png
2637room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173916_depth_vi.png
2638room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173922_depth_vi.png
2639room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173931_depth_vi.png
2640room.png,train/HR/02.Cafe/depth_vi/in_03_160125_173938_depth_vi.png
2641room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174005_depth_vi.png
2642room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174019_depth_vi.png
2643room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174050_depth_vi.png
2644room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174052_depth_vi.png
2645room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174053_depth_vi.png
2646room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174056_depth_vi.png
2647room.png,train/HR/02.Cafe/depth_vi/in_03_160125_174116_depth_vi.png
2648room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181131_depth_vi.png
2649room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181151_depth_vi.png
2650room.png,train/HR/02.Cafe/depth_vi/in_03_160125_181310_depth_vi.png
2651room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183028_depth_vi.png
2652room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183202_depth_vi.png
2653room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183215_depth_vi.png
2654room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183231_depth_vi.png
2655room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183240_depth_vi.png
2656room.png,train/HR/02.Cafe/depth_vi/in_03_160125_183248_depth_vi.png
2657room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155313_depth_vi.png
2658room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155315_depth_vi.png
2659room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155328_depth_vi.png
2660room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155559_depth_vi.png
2661room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155621_depth_vi.png
2662room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155628_depth_vi.png
2663room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155631_depth_vi.png
2664room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155637_depth_vi.png
2665room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155644_depth_vi.png
2666room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155653_depth_vi.png
2667room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155659_depth_vi.png
2668room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155705_depth_vi.png
2669room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155711_depth_vi.png
2670room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155730_depth_vi.png
2671room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155757_depth_vi.png
2672room.png,train/HR/02.Cafe/depth_vi/in_03_160128_155950_depth_vi.png
2673room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160122_depth_vi.png
2674room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160133_depth_vi.png
2675room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160150_depth_vi.png
2676room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160233_depth_vi.png
2677room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160236_depth_vi.png
2678room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160249_depth_vi.png
2679room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160309_depth_vi.png
2680room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160322_depth_vi.png
2681room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160338_depth_vi.png
2682room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160403_depth_vi.png
2683room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160420_depth_vi.png
2684room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160443_depth_vi.png
2685room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160457_depth_vi.png
2686room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160538_depth_vi.png
2687room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160541_depth_vi.png
2688room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160549_depth_vi.png
2689room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160557_depth_vi.png
2690room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160615_depth_vi.png
2691room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160635_depth_vi.png
2692room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160648_depth_vi.png
2693room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160658_depth_vi.png
2694room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160707_depth_vi.png
2695room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160715_depth_vi.png
2696room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160733_depth_vi.png
2697room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160740_depth_vi.png
2698room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160834_depth_vi.png
2699room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160857_depth_vi.png
2700room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160908_depth_vi.png
2701room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160916_depth_vi.png
2702room.png,train/HR/02.Cafe/depth_vi/in_03_160128_160923_depth_vi.png
2703room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161022_depth_vi.png
2704room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161033_depth_vi.png
2705room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161046_depth_vi.png
2706room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161101_depth_vi.png
2707room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161111_depth_vi.png
2708room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161129_depth_vi.png
2709room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161144_depth_vi.png
2710room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161159_depth_vi.png
2711room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161212_depth_vi.png
2712room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161223_depth_vi.png
2713room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161231_depth_vi.png
2714room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161240_depth_vi.png
2715room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161254_depth_vi.png
2716room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161317_depth_vi.png
2717room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161421_depth_vi.png
2718room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161444_depth_vi.png
2719room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161726_depth_vi.png
2720room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161727_depth_vi.png
2721room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161731_depth_vi.png
2722room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161732_depth_vi.png
2723room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161741_depth_vi.png
2724room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161745_depth_vi.png
2725room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161754_depth_vi.png
2726room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161758_depth_vi.png
2727room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161801_depth_vi.png
2728room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161808_depth_vi.png
2729room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161816_depth_vi.png
2730room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161834_depth_vi.png
2731room.png,train/HR/02.Cafe/depth_vi/in_03_160128_161848_depth_vi.png
2732room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163601_depth_vi.png
2733room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163620_depth_vi.png
2734room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163730_depth_vi.png
2735room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163746_depth_vi.png
2736room.png,train/HR/02.Cafe/depth_vi/in_03_160128_163807_depth_vi.png
